id,candidate,votes,state,county/township
393,trump,2616,CT,Thomaston
387,clinton,1579,CT,Thompson
387,trump,2646,CT,Thompson
345,clinton,4020,CT,Tolland
345,trump,3908,CT,Tolland
308,clinton,5682,CT,Torrington
308,trump,8752,CT,Torrington
299,clinton,9302,CT,Trumbull
299,trump,9744,CT,Trumbull
448,clinton,188,CT,Union
448,trump,277,CT,Union
319,clinton,7084,CT,Vernon
319,trump,5666,CT,Vernon
435,clinton,430,CT,Voluntown
435,trump,862,CT,Voluntown
294,clinton,10651,CT,Wallingford
294,trump,10940,CT,Wallingford
446,clinton,352,CT,Warren
446,trump,451,CT,Warren
422,clinton,1242,CT,Washington
422,trump,738,CT,Washington
282,clinton,19866,CT,Waterbury
282,trump,12836,CT,Waterbury
332,clinton,5233,CT,Waterford
332,trump,4861,CT,Waterford
325,clinton,3712,CT,Watertown
325,trump,7726,CT,Watertown
285,clinton,20215,CT,West Hartford
285,trump,7131,CT,West Hartford
298,clinton,12477,CT,West Haven
298,trump,7774,CT,West Haven
396,clinton,1699,CT,Westbrook
396,trump,1936,CT,Westbrook
370,clinton,3807,CT,Weston
370,trump,1632,CT,Weston
309,clinton,10427,CT,Westport
309,trump,4139,CT,Westport
315,clinton,7580,CT,Wethersfield
315,trump,6078,CT,Wethersfield
406,clinton,1414,CT,Willington
406,trump,1373,CT,Willington
334,clinton,6055,CT,Wilton
334,trump,3783,CT,Wilton
380,clinton,1861,CT,Winchester
380,trump,3009,CT,Winchester
346,clinton,5375,CT,Windham
346,trump,2556,CT,Windham
302,clinton,11313,CT,Windsor
302,trump,3992,CT,Windsor
362,clinton,2789,CT,Windsor Locks
362,trump,3022,CT,Windsor Locks
340,clinton,2573,CT,Wolcott
340,trump,6190,CT,Wolcott
377,clinton,3333,CT,Woodbridge
377,trump,1814,CT,Woodbridge
363,clinton,2646,CT,Woodbury
363,trump,3474,CT,Woodbury
389,clinton,1945,CT,Woodstock
389,trump,2281,CT,Woodstock
451,clinton,33347,DE,Kent
451,trump,36989,DE,Kent
449,clinton,162905,DE,New Castle
449,trump,85507,DE,New Castle
450,clinton,39329,DE,Sussex
450,trump,62607,DE,Sussex
475,clinton,75370,FL,Alachua
475,trump,46584,FL,Alachua
499,clinton,2112,FL,Baker
499,trump,10294,FL,Baker
481,clinton,21689,FL,Bay
481,trump,62010,FL,Bay
500,clinton,2924,FL,Bradford
500,trump,8913,FL,Bradford
460,clinton,119525,FL,Brevard
460,trump,181620,FL,Brevard
453,clinton,546956,FL,Broward
453,trump,258521,FL,Broward
512,clinton,1236,FL,Calhoun
512,trump,4647,FL,Calhoun
478,clinton,33421,FL,Charlotte
478,trump,60196,FL,Charlotte
484,clinton,22765,FL,Citrus
484,trump,54377,FL,Citrus
476,clinton,27768,FL,Clay
476,trump,74898,FL,Clay
468,clinton,60941,FL,Collier
468,trump,105297,FL,Collier
492,clinton,7599,FL,Columbia
492,trump,20359,FL,Columbia
503,clinton,3761,FL,DeSoto
503,trump,6744,FL,DeSoto
511,clinton,1270,FL,Dixie
511,trump,5822,FL,Dixie
458,clinton,203627,FL,Duval
458,trump,210061,FL,Duval
471,clinton,57114,FL,Escambia
471,trump,88370,FL,Escambia
486,clinton,21985,FL,Flagler
486,trump,33804,FL,Flagler
513,clinton,1738,FL,Franklin
513,trump,4119,FL,Franklin
493,clinton,14994,FL,Gadsden
493,trump,6721,FL,Gadsden
507,clinton,1457,FL,Gilchrist
507,trump,6740,FL,Gilchrist
516,clinton,1271,FL,Glades
516,trump,2996,FL,Glades
510,clinton,1715,FL,Gulf
510,trump,5320,FL,Gulf
515,clinton,1899,FL,Hamilton
515,trump,3439,FL,Hamilton
509,clinton,2147,FL,Hardee
509,trump,5238,FL,Hardee
502,clinton,4610,FL,Hendry
502,trump,6192,FL,Hendry
479,clinton,31818,FL,Hernando
479,trump,59029,FL,Hernando
488,clinton,14901,FL,Highlands
488,trump,29509,FL,Highlands
455,clinton,306422,FL,Hillsborough
455,trump,265928,FL,Hillsborough
505,clinton,852,FL,Holmes
505,trump,7476,FL,Holmes
483,clinton,28997,FL,Indian River
483,trump,48564,FL,Indian River
494,clinton,6383,FL,Jackson
494,trump,14231,FL,Jackson
508,clinton,3537,FL,Jefferson
508,trump,3930,FL,Jefferson
517,clinton,515,FL,Lafayette
517,trump,2795,FL,Lafayette
469,clinton,62597,FL,Lake
469,trump,101888,FL,Lake
459,clinton,124725,FL,Lee
459,trump,191141,FL,Lee
470,clinton,91936,FL,Leon
470,trump,53777,FL,Leon
495,clinton,5091,FL,Levy
495,trump,13758,FL,Levy
518,clinton,651,FL,Liberty
518,trump,2542,FL,Liberty
506,clinton,3526,FL,Madison
506,trump,4849,FL,Madison
466,clinton,71066,FL,Manatee
466,trump,101681,FL,Manatee
467,clinton,61958,FL,Marion
467,trump,107710,FL,Marion
482,clinton,30158,FL,Martin
482,trump,53182,FL,Martin
452,clinton,623006,FL,Miami-Dade
452,trump,333666,FL,Miami-Dade
489,clinton,18949,FL,Monroe
489,trump,21885,FL,Monroe
487,clinton,10849,FL,Nassau
487,trump,34221,FL,Nassau
477,clinton,23711,FL,Okaloosa
477,trump,71788,FL,Okaloosa
498,clinton,3953,FL,Okeechobee
498,trump,9342,FL,Okeechobee
456,clinton,329579,FL,Orange
456,trump,195091,FL,Orange
473,clinton,85287,FL,Osceola
473,trump,50252,FL,Osceola
454,clinton,371411,FL,Palm Beach
454,trump,270762,FL,Palm Beach
463,clinton,89998,FL,Pasco
463,trump,141943,FL,Pasco
457,clinton,233327,FL,Pinellas
457,trump,238746,FL,Pinellas
461,clinton,117182,FL,Polk
461,trump,157216,FL,Polk
491,clinton,9920,FL,Putnam
491,trump,21873,FL,Putnam
480,clinton,18398,FL,Santa Rosa
480,trump,65126,FL,Santa Rosa
464,clinton,97676,FL,Sarasota
464,trump,124098,FL,Sarasota
465,clinton,105611,FL,Seminole
465,trump,109265,FL,Seminole
474,clinton,43037,FL,St. Johns
474,trump,88633,FL,St. Johns
472,clinton,66812,FL,St. Lucie
472,trump,70248,FL,St. Lucie
485,clinton,22631,FL,Sumter
485,trump,52722,FL,Sumter
496,clinton,3955,FL,Suwannee
496,trump,14281,FL,Suwannee
504,clinton,2149,FL,Taylor
504,trump,6923,FL,Taylor
514,clinton,1014,FL,Union
514,trump,4567,FL,Union
462,clinton,108793,FL,Volusia
462,trump,142763,FL,Volusia
497,clinton,4348,FL,Wakulla
497,trump,10507,FL,Wakulla
490,clinton,6861,FL,Walton
490,trump,25695,FL,Walton
501,clinton,2261,FL,Washington
501,trump,8630,FL,Washington
613,clinton,1434,GA,Appling
613,trump,5492,GA,Appling
662,clinton,696,GA,Atkinson
662,trump,1873,GA,Atkinson
641,clinton,607,GA,Bacon
641,trump,3356,GA,Bacon
670,clinton,650,GA,Baker
670,trump,775,GA,Baker
565,clinton,7965,GA,Baldwin
565,trump,7691,GA,Baldwin
615,clinton,684,GA,Banks
615,trump,6130,GA,Banks
549,clinton,6580,GA,Barrow
549,trump,21105,GA,Barrow
542,clinton,8204,GA,Bartow
542,trump,29879,GA,Bartow
626,clinton,2098,GA,Ben Hill
626,trump,3734,GA,Ben Hill
620,clinton,1041,GA,Berrien
620,trump,5408,GA,Berrien
536,clinton,34383,GA,Bibb
536,trump,22589,GA,Bibb
631,clinton,1094,GA,Bleckley
631,trump,3717,GA,Bleckley
621,clinton,619,GA,Brantley
621,trump,5561,GA,Brantley
622,clinton,2504,GA,Brooks
622,trump,3679,GA,Brooks
566,clinton,4010,GA,Bryan
566,trump,10513,GA,Bryan
554,clinton,8812,GA,Bulloch
554,trump,14476,GA,Bulloch
595,clinton,4730,GA,Burke
595,trump,4491,GA,Burke
592,clinton,2566,GA,Butts
592,trump,6717,GA,Butts
668,clinton,1178,GA,Calhoun
668,trump,829,GA,Calhoun
560,clinton,5914,GA,Camden
560,trump,12287,GA,Camden
645,clinton,1023,GA,Candler
645,trump,2661,GA,Candler
540,clinton,12422,GA,Carroll
540,trump,29983,GA,Carroll
551,clinton,4769,GA,Catoosa
551,trump,20860,GA,Catoosa
642,clinton,1004,GA,Charlton
642,trump,2950,GA,Charlton
524,clinton,58998,GA,Chatham
524,trump,43649,GA,Chatham
672,clinton,593,GA,Chattahoochee
672,trump,746,GA,Chattahoochee
605,clinton,1612,GA,Chattooga
605,trump,6457,GA,Chattooga
523,clinton,25203,GA,Cherokee
523,trump,80611,GA,Cherokee
538,clinton,29514,GA,Clarke
538,trump,12691,GA,Clarke
673,clinton,697,GA,Clay
673,trump,566,GA,Clay
527,clinton,75908,GA,Clayton
527,trump,11740,GA,Clayton
664,clinton,685,GA,Clinch
664,trump,1724,GA,Clinch
520,clinton,159416,GA,Cobb
520,trump,152602,GA,Cobb
570,clinton,4090,GA,Coffee
570,trump,9575,GA,Coffee
571,clinton,3460,GA,Colquitt
571,trump,9892,GA,Colquitt
532,clinton,18863,GA,Columbia
532,trump,43060,GA,Columbia
624,clinton,1752,GA,Cook
624,trump,4175,GA,Cook
533,clinton,16572,GA,Coweta
533,trump,42513,GA,Coweta
629,clinton,1419,GA,Crawford
629,trump,3632,GA,Crawford
611,clinton,2835,GA,Crisp
611,trump,4539,GA,Crisp
623,clinton,965,GA,Dade
623,trump,5047,GA,Dade
583,clinton,1444,GA,Dawson
583,trump,9880,GA,Dawson
589,clinton,4104,GA,Decatur
589,trump,6009,GA,Decatur
522,clinton,239131,GA,DeKalb
522,trump,47531,GA,DeKalb
614,clinton,1836,GA,Dodge
614,trump,5021,GA,Dodge
643,clinton,1860,GA,Dooly
643,trump,1941,GA,Dooly
547,clinton,23224,GA,Dougherty
547,trump,10227,GA,Dougherty
537,clinton,30971,GA,Douglas
537,trump,24803,GA,Douglas
632,clinton,2165,GA,Early
632,trump,2552,GA,Early
674,clinton,156,GA,Echols
674,trump,1006,GA,Echols
556,clinton,4851,GA,Effingham
556,trump,17865,GA,Effingham
607,clinton,2507,GA,Elbert
607,trump,5269,GA,Elbert
609,clinton,2433,GA,Emanuel
609,trump,5330,GA,Emanuel
648,clinton,1130,GA,Evans
648,trump,2404,GA,Evans
582,clinton,1920,GA,Fannin
582,trump,9622,GA,Fannin
534,clinton,23255,GA,Fayette
534,trump,35034,GA,Fayette
545,clinton,9127,GA,Floyd
545,trump,24045,GA,Floyd
526,clinton,23427,GA,Forsyth
526,trump,69801,GA,Forsyth
602,clinton,1243,GA,Franklin
602,trump,7054,GA,Franklin
519,clinton,281875,GA,Fulton
519,trump,110372,GA,Fulton
573,clinton,1955,GA,Gilmer
573,trump,10465,GA,Gilmer
671,clinton,138,GA,Glascock
671,trump,1235,GA,Glascock
546,clinton,11738,GA,Glynn
546,trump,21482,GA,Glynn
559,clinton,3176,GA,Gordon
559,trump,15171,GA,Gordon
597,clinton,3005,GA,Grady
597,trump,6047,GA,Grady
600,clinton,3194,GA,Greene
600,trump,5488,GA,Greene
521,clinton,165063,GA,Gwinnett
521,trump,146463,GA,Gwinnett
563,clinton,2483,GA,Habersham
563,trump,13184,GA,Habersham
529,clinton,16153,GA,Hall
529,trump,51681,GA,Hall
651,clinton,2695,GA,Hancock
651,trump,841,GA,Hancock
584,clinton,1474,GA,Haralson
584,trump,9579,GA,Haralson
562,clinton,4082,GA,Harris
562,trump,11931,GA,Harris
590,clinton,2583,GA,Hart
590,trump,7285,GA,Hart
636,clinton,743,GA,Heard
636,trump,3370,GA,Heard
525,clinton,49902,GA,Henry
525,trump,45641,GA,Henry
535,clinton,22460,GA,Houston
535,trump,35351,GA,Houston
647,clinton,890,GA,Irwin
647,trump,2711,GA,Irwin
550,clinton,4469,GA,Jackson
550,trump,21754,GA,Jackson
625,clinton,1544,GA,Jasper
625,trump,4353,GA,Jasper
630,clinton,901,GA,Jeff Davis
630,trump,4102,GA,Jeff Davis
616,clinton,3809,GA,Jefferson
616,trump,3057,GA,Jefferson
657,clinton,1108,GA,Jenkins
657,trump,1892,GA,Jenkins
646,clinton,1136,GA,Johnson
646,trump,2519,GA,Johnson
575,clinton,3960,GA,Jones
575,trump,8304,GA,Jones
610,clinton,2267,GA,Lamar
610,trump,5183,GA,Lamar
660,clinton,805,GA,Lanier
660,trump,1984,GA,Lanier
557,clinton,6737,GA,Laurens
557,trump,12401,GA,Laurens
568,clinton,3166,GA,Lee
568,trump,10641,GA,Lee
564,clinton,9531,GA,Liberty
564,trump,6125,GA,Liberty
639,clinton,1271,GA,Lincoln
639,trump,2759,GA,Lincoln
638,clinton,1356,GA,Long
638,trump,2623,GA,Long
544,clinton,14614,GA,Lowndes
544,trump,21308,GA,Lowndes
577,clinton,2216,GA,Lumpkin
577,trump,9613,GA,Lumpkin
634,clinton,2705,GA,Macon
634,trump,1540,GA,Macon
580,clinton,2423,GA,Madison
580,trump,9195,GA,Madison
656,clinton,1213,GA,Marion
656,trump,1921,GA,Marion
596,clinton,3699,GA,McDuffie
596,trump,5432,GA,McDuffie
627,clinton,2298,GA,McIntosh
627,trump,3482,GA,McIntosh
598,clinton,3800,GA,Meriwether
598,trump,5216,GA,Meriwether
663,clinton,622,GA,Miller
663,trump,1888,GA,Miller
608,clinton,3492,GA,Mitchell
608,trump,4272,GA,Mitchell
574,clinton,3570,GA,Monroe
574,trump,8821,GA,Monroe
652,clinton,847,GA,Montgomery
652,trump,2668,GA,Montgomery
593,clinton,2658,GA,Morgan
593,trump,6559,GA,Morgan
576,clinton,1799,GA,Murray
576,trump,10340,GA,Murray
530,clinton,39602,GA,Muscogee
530,trump,26901,GA,Muscogee
539,clinton,21936,GA,Newton
539,trump,20907,GA,Newton
558,clinton,5253,GA,Oconee
558,trump,12885,GA,Oconee
619,clinton,1829,GA,Oglethorpe
619,trump,4622,GA,Oglethorpe
531,clinton,18004,GA,Paulding
531,trump,44646,GA,Paulding
587,clinton,5083,GA,Peach
587,trump,5405,GA,Peach
569,clinton,1977,GA,Pickens
569,trump,11651,GA,Pickens
612,clinton,903,GA,Pierce
612,trump,6301,GA,Pierce
601,clinton,1239,GA,Pike
601,trump,7273,GA,Pike
567,clinton,2863,GA,Polk
567,trump,11006,GA,Polk
649,clinton,1104,GA,Pulaski
649,trump,2436,GA,Pulaski
594,clinton,2745,GA,Putnam
594,trump,6516,GA,Putnam
676,clinton,461,GA,Quitman
676,trump,575,GA,Quitman
606,clinton,1443,GA,Rabun
606,trump,6287,GA,Rabun
659,clinton,1597,GA,Randolph
659,trump,1270,GA,Randolph
528,clinton,48707,GA,Richmond
528,trump,24441,GA,Richmond
543,clinton,23206,GA,Rockdale
543,trump,13463,GA,Rockdale
669,clinton,401,GA,Schley
669,trump,1472,GA,Schley
628,clinton,2300,GA,Screven
628,trump,3305,GA,Screven
650,clinton,1186,GA,Seminole
650,trump,2343,GA,Seminole
552,clinton,9347,GA,Spalding
552,trump,15636,GA,Spalding
591,clinton,1835,GA,Stephens
591,trump,7682,GA,Stephens
667,clinton,1220,GA,Stewart
667,trump,805,GA,Stewart
585,clinton,5520,GA,Sumter
585,trump,5275,GA,Sumter
655,clinton,2001,GA,Talbot
655,trump,1196,GA,Talbot
677,clinton,545,GA,Taliaferro
677,trump,349,GA,Taliaferro
617,clinton,1678,GA,Tattnall
617,trump,5092,GA,Tattnall
653,clinton,1295,GA,Taylor
653,trump,2062,GA,Taylor
644,clinton,1313,GA,Telfair
644,trump,2449,GA,Telfair
637,clinton,2267,GA,Terrell
637,trump,1872,GA,Terrell
561,clinton,7138,GA,Thomas
561,trump,11225,GA,Thomas
572,clinton,3892,GA,Tift
572,trump,8680,GA,Tift
599,clinton,2338,GA,Toombs
599,trump,6612,GA,Toombs
618,clinton,1206,GA,Towns
618,trump,5377,GA,Towns
661,clinton,860,GA,Treutlen
661,trump,1808,GA,Treutlen
553,clinton,9597,GA,Troup
553,trump,15643,GA,Troup
654,clinton,1243,GA,Turner
654,trump,2094,GA,Turner
640,clinton,1970,GA,Twiggs
640,trump,2034,GA,Twiggs
579,clinton,1962,GA,Union
579,trump,9849,GA,Union
586,clinton,3471,GA,Upson
586,trump,7288,GA,Upson
555,clinton,4213,GA,Walker
555,trump,18938,GA,Walker
541,clinton,8279,GA,Walton
541,trump,31093,GA,Walton
578,clinton,3436,GA,Ware
578,trump,8508,GA,Ware
665,clinton,1313,GA,Warren
665,trump,991,GA,Warren
603,clinton,4187,GA,Washington
603,trump,4138,GA,Washington
588,clinton,2039,GA,Wayne
588,trump,8147,GA,Wayne
675,clinton,471,GA,Webster
675,trump,630,GA,Webster
666,clinton,646,GA,Wheeler
666,trump,1421,GA,Wheeler
581,clinton,1672,GA,White
581,trump,9751,GA,White
548,clinton,7925,GA,Whitfield
548,trump,21514,GA,Whitfield
658,clinton,852,GA,Wilcox
658,trump,2096,GA,Wilcox
633,clinton,1844,GA,Wilkes
633,trump,2569,GA,Wilkes
635,clinton,1893,GA,Wilkinson
635,trump,2332,GA,Wilkinson
604,clinton,2015,GA,Worth
604,trump,6144,GA,Worth
679,clinton,41258,HI,Hawaii
679,trump,17500,HI,Hawaii
678,clinton,175634,HI,Honolulu
678,trump,90296,HI,Honolulu
681,clinton,16456,HI,Kauai
681,trump,7574,HI,Kauai
680,clinton,33479,HI,Maui
680,trump,13445,HI,Maui
1008,clinton,1127,IA,Adair
1008,trump,2456,IA,Adair
1018,clinton,565,IA,Adams
1018,trump,1393,IA,Adams
977,clinton,2409,IA,Allamakee
977,trump,4072,IA,Allamakee
983,clinton,1813,IA,Appanoose
983,trump,4031,IA,Appanoose
1013,clinton,1079,IA,Audubon
1013,trump,2135,IA,Audubon
943,clinton,4672,IA,Benton
943,trump,8226,IA,Benton
924,clinton,32006,IA,Black Hawk
924,trump,27382,IA,Black Hawk
942,clinton,5517,IA,Boone
942,trump,7458,IA,Boone
944,clinton,5349,IA,Bremer
944,trump,7199,IA,Bremer
953,clinton,3966,IA,Buchanan
953,trump,5504,IA,Buchanan
966,clinton,2851,IA,Buena Vista
966,trump,4895,IA,Buena Vista
971,clinton,2163,IA,Butler
971,trump,4918,IA,Butler
991,clinton,1396,IA,Calhoun
991,trump,3466,IA,Calhoun
949,clinton,3305,IA,Carroll
949,trump,6627,IA,Carroll
974,clinton,1946,IA,Cass
974,trump,4755,IA,Cass
957,clinton,3578,IA,Cedar
957,trump,5275,IA,Cedar
932,clinton,9840,IA,Cerro Gordo
932,trump,11583,IA,Cerro Gordo
982,clinton,1676,IA,Cherokee
982,trump,4188,IA,Cherokee
979,clinton,2264,IA,Chickasaw
979,trump,3739,IA,Chickasaw
1002,clinton,1463,IA,Clarke
1002,trump,2706,IA,Clarke
962,clinton,2246,IA,Clay
962,trump,5870,IA,Clay
959,clinton,3236,IA,Clayton
959,trump,5309,IA,Clayton
931,clinton,10079,IA,Clinton
931,trump,11249,IA,Clinton
976,clinton,1985,IA,Crawford
976,trump,4608,IA,Crawford
929,clinton,15662,IA,Dallas
929,trump,19288,IA,Dallas
1005,clinton,976,IA,Davis
1005,trump,2721,IA,Davis
1009,clinton,1201,IA,Decatur
1009,trump,2296,IA,Decatur
958,clinton,2956,IA,Delaware
958,trump,5688,IA,Delaware
935,clinton,8178,IA,Des Moines
935,trump,9479,IA,Des Moines
951,clinton,3051,IA,Dickinson
951,trump,6743,IA,Dickinson
925,clinton,22774,IA,Dubuque
925,trump,23384,IA,Dubuque
998,clinton,1356,IA,Emmet
998,trump,3121,IA,Emmet
955,clinton,3666,IA,Fayette
955,trump,5591,IA,Fayette
968,clinton,3177,IA,Floyd
968,trump,4371,IA,Floyd
995,clinton,1490,IA,Franklin
995,trump,3153,IA,Franklin
1011,clinton,959,IA,Fremont
1011,trump,2401,IA,Fremont
997,clinton,1688,IA,Greene
997,trump,2819,IA,Greene
978,clinton,1847,IA,Grundy
978,trump,4516,IA,Grundy
988,clinton,1720,IA,Guthrie
988,trump,3603,IA,Guthrie
970,clinton,2715,IA,Hamilton
970,trump,4450,IA,Hamilton
985,clinton,1582,IA,Hancock
985,trump,3972,IA,Hancock
965,clinton,2774,IA,Hardin
965,trump,5231,IA,Hardin
972,clinton,2123,IA,Harrison
972,trump,4892,IA,Harrison
950,clinton,2897,IA,Henry
950,trump,5764,IA,Henry
1001,clinton,1674,IA,Howard
1001,trump,2611,IA,Howard
992,clinton,1251,IA,Humboldt
992,trump,3564,IA,Humboldt
1010,clinton,792,IA,Ida
1010,trump,2655,IA,Ida
960,clinton,3070,IA,Iowa
960,trump,5193,IA,Iowa
952,clinton,3837,IA,Jackson
952,trump,5821,IA,Jackson
934,clinton,7108,IA,Jasper
934,trump,10556,IA,Jasper
967,clinton,3702,IA,Jefferson
967,trump,3738,IA,Jefferson
923,clinton,49942,IA,Johnson
923,trump,20993,IA,Johnson
954,clinton,3779,IA,Jones
954,trump,5718,IA,Jones
996,clinton,1265,IA,Keokuk
996,trump,3385,IA,Keokuk
964,clinton,2529,IA,Kossuth
964,trump,5637,IA,Kossuth
940,clinton,6195,IA,Lee
940,trump,8762,IA,Lee
921,clinton,58481,IA,Linn
921,trump,48183,IA,Linn
994,clinton,1643,IA,Louisa
994,trump,3060,IA,Louisa
1003,clinton,1236,IA,Lucas
1003,trump,2873,IA,Lucas
980,clinton,917,IA,Lyon
980,trump,5188,IA,Lyon
963,clinton,2666,IA,Madison
963,trump,5336,IA,Madison
948,clinton,2606,IA,Mahaska
948,trump,7404,IA,Mahaska
938,clinton,5469,IA,Marion
938,trump,10940,IA,Marion
937,clinton,7623,IA,Marshall
937,trump,9125,IA,Marshall
969,clinton,2080,IA,Mills
969,trump,5050,IA,Mills
989,clinton,1879,IA,Mitchell
989,trump,3180,IA,Mitchell
1000,clinton,1244,IA,Monona
1000,trump,3115,IA,Monona
1006,clinton,1053,IA,Monroe
1006,trump,2635,IA,Monroe
993,clinton,1312,IA,Montgomery
993,trump,3431,IA,Montgomery
933,clinton,8284,IA,Muscatine
933,trump,9549,IA,Muscatine
973,clinton,1314,IA,O'Brien
973,trump,5735,IA,O'Brien
1014,clinton,552,IA,Osceola
1014,trump,2528,IA,Osceola
975,clinton,1801,IA,Page
975,trump,4875,IA,Page
999,clinton,1395,IA,Palo Alto
999,trump,3079,IA,Palo Alto
945,clinton,2878,IA,Plymouth
945,trump,9659,IA,Plymouth
1007,clinton,962,IA,Pocahontas
1007,trump,2692,IA,Pocahontas
920,clinton,119671,IA,Polk
920,trump,93421,IA,Polk
928,clinton,15341,IA,Pottawattamie
928,trump,24441,IA,Pottawattamie
956,clinton,4272,IA,Poweshiek
956,trump,4936,IA,Poweshiek
1017,clinton,753,IA,Ringgold
1017,trump,1820,IA,Ringgold
990,clinton,1269,IA,Sac
990,trump,3692,IA,Sac
922,clinton,40302,IA,Scott
922,trump,39083,IA,Scott
981,clinton,1649,IA,Shelby
981,trump,4340,IA,Shelby
936,clinton,2289,IA,Sioux
936,trump,14761,IA,Sioux
926,clinton,25085,IA,Story
926,trump,19111,IA,Story
961,clinton,3194,IA,Tama
961,trump,4968,IA,Tama
1015,clinton,755,IA,Taylor
1015,trump,2108,IA,Taylor
986,clinton,1920,IA,Union
986,trump,3521,IA,Union
1012,clinton,843,IA,Van Buren
1012,trump,2524,IA,Van Buren
941,clinton,5591,IA,Wapello
941,trump,8710,IA,Wapello
930,clinton,10371,IA,Warren
930,trump,14773,IA,Warren
947,clinton,3938,IA,Washington
947,trump,6170,IA,Washington
1016,clinton,719,IA,Wayne
1016,trump,2069,IA,Wayne
939,clinton,6293,IA,Webster
939,trump,10049,IA,Webster
987,clinton,1920,IA,Winnebago
987,trump,3437,IA,Winnebago
946,clinton,5238,IA,Winneshiek
946,trump,5332,IA,Winneshiek
927,clinton,16102,IA,Woodbury
927,trump,24627,IA,Woodbury
1004,clinton,1523,IA,Worth
1004,trump,2443,IA,Worth
984,clinton,1890,IA,Wright
984,trump,3790,IA,Wright
682,clinton,75676,ID,Ada
682,trump,93748,ID,Ada
719,clinton,415,ID,Adams
719,trump,1556,ID,Adams
686,clinton,10342,ID,Bannock
686,trump,17180,ID,Bannock
716,clinton,255,ID,Bear Lake
716,trump,2203,ID,Bear Lake
710,clinton,780,ID,Benewah
710,trump,3101,ID,Benewah
691,clinton,2924,ID,Bingham
691,trump,10907,ID,Bingham
694,clinton,6416,ID,Blaine
694,trump,3340,ID,Blaine
713,clinton,777,ID,Boise
713,trump,2673,ID,Boise
690,clinton,5140,ID,Bonner
690,trump,10220,ID,Bonner
685,clinton,8930,ID,Bonneville
685,trump,26699,ID,Bonneville
706,clinton,933,ID,Boundary
706,trump,3789,ID,Boundary
723,clinton,160,ID,Butte
723,trump,914,ID,Butte
724,clinton,110,ID,Camas
724,trump,410,ID,Camas
683,clinton,16683,ID,Canyon
683,trump,46755,ID,Canyon
715,clinton,271,ID,Caribou
715,trump,2275,ID,Caribou
698,clinton,1036,ID,Cassia
698,trump,5949,ID,Cassia
725,clinton,44,ID,Clark
725,trump,203,ID,Clark
714,clinton,704,ID,Clearwater
714,trump,2852,ID,Clearwater
718,clinton,427,ID,Custer
718,trump,1777,ID,Custer
696,clinton,1814,ID,Elmore
696,trump,5816,ID,Elmore
703,clinton,385,ID,Franklin
703,trump,3901,ID,Franklin
701,clinton,651,ID,Fremont
701,trump,4091,ID,Fremont
699,clinton,1229,ID,Gem
699,trump,5980,ID,Gem
705,clinton,930,ID,Gooding
705,trump,3743,ID,Gooding
697,clinton,1196,ID,Idaho County
697,trump,6441,ID,Idaho County
693,clinton,976,ID,Jefferson
693,trump,8436,ID,Jefferson
695,clinton,2117,ID,Jerome
695,trump,7347,ID,Jerome
684,clinton,16264,ID,Kootenai
684,trump,44449,ID,Kootenai
688,clinton,8093,ID,Latah
688,trump,7255,ID,Latah
711,clinton,733,ID,Lemhi
711,trump,3011,ID,Lemhi
722,clinton,270,ID,Lewis
722,trump,1202,ID,Lewis
721,clinton,360,ID,Lincoln
721,trump,1184,ID,Lincoln
692,clinton,1201,ID,Madison
692,trump,8941,ID,Madison
700,clinton,1167,ID,Minidoka
700,trump,4887,ID,Minidoka
689,clinton,4828,ID,Nez Perce
689,trump,10699,ID,Nez Perce
720,clinton,184,ID,Oneida
720,trump,1531,ID,Oneida
712,clinton,591,ID,Owyhee
712,trump,3052,ID,Owyhee
702,clinton,892,ID,Payette
702,trump,4306,ID,Payette
717,clinton,699,ID,Power
717,trump,1666,ID,Power
707,clinton,1384,ID,Shoshone
707,trump,3297,ID,Shoshone
708,clinton,2157,ID,Teton
708,trump,2161,ID,Teton
687,clinton,6844,ID,Twin Falls
687,trump,21063,ID,Twin Falls
704,clinton,1913,ID,Valley
704,trump,2906,ID,Valley
709,clinton,776,ID,Washington
709,trump,3283,ID,Washington
746,clinton,7633,IL,Adams
746,trump,22732,IL,Adams
819,clinton,1262,IL,Alexander
